Id.Cliente,Familia,Categoria Productos,Potencial_H
18785,Biomateriales,Categoria C2,"0,00"
18796,Biomateriales,Categoria C2,"15.813,04"
18799,Biomateriales,Categoria C2,"0,00"
18803,Biomateriales,Categoria C2,"16.645,14"
18814,Biomateriales,Categoria C2,"1.849,46"
18847,Biomateriales,Categoria C2,"5.338,00"
18858,Biomateriales,Categoria C2,"0,00"
18863,Biomateriales,Categoria C2,"8.007,00"
18873,Biomateriales,Categoria C2,"0,00"
18900,Biomateriales,Categoria C2,"0,00"
18915,Biomateriales,Categoria C2,"9.247,30"
18936,Biomateriales,Categoria C2,"8.785,72"
18948,Biomateriales,Categoria C2,"0,00"
19027,Biomateriales,Categoria C2,"0,00"
19034,Biomateriales,Categoria C2,"9.247,30"
19056,Biomateriales,Categoria C2,"5.338,00"
19065,Biomateriales,Categoria C2,"8.007,00"
19087,Biomateriales,Categoria C2,"9.247,30"
19093,Biomateriales,Categoria C2,"0,00"
19099,Biomateriales,Categoria C2,"5.338,00"
19111,Biomateriales,Categoria C2,"9.247,30"
19125,Biomateriales,Categoria C2,"5.338,00"
19153,Biomateriales,Categoria C2,"9.247,30"
19170,Biomateriales,Categoria C2,"12.946,22"
19174,Biomateriales,Categoria C2,"4.992,60"
19195,Biomateriales,Categoria C2,"41.614,42"
19206,Biomateriales,Categoria C2,"0,00"
19211,Biomateriales,Categoria C2,"11.096,76"
19212,Biomateriales,Categoria C2,"41.614,42"
19238,Biomateriales,Categoria C2,"0,00"
19275,Biomateriales,Categoria C2,"0,00"
19301,Biomateriales,Categoria C2,"2.311,04"
19306,Biomateriales,Categoria C2,"4.625,22"
19307,Biomateriales,Categoria C2,"0,00"
19309,Biomateriales,Categoria C2,"5.338,00"
19350,Biomateriales,Categoria C2,"5.548,38"
19362,Biomateriales,Categoria C2,"7.397,84"
19364,Biomateriales,Categoria C2,"8.007,00"
19371,Biomateriales,Categoria C2,"4.625,22"
19376,Biomateriales,Categoria C2,"5.338,00"
19377,Biomateriales,Categoria C2,"12.946,22"
19410,Biomateriales,Categoria C2,"5.338,00"
19414,Biomateriales,Categoria C2,"6.474,68"
19491,Biomateriales,Categoria C2,"5.338,00"
19503,Biomateriales,Categoria C2,"4.625,22"
19522,Biomateriales,Categoria C2,"1.849,46"
19527,Biomateriales,Categoria C2,"8.324,14"
19531,Biomateriales,Categoria C2,"6.474,68"
19550,Biomateriales,Categoria C2,"27.741,90"
19562,Biomateriales,Categoria C2,"5.338,00"
19583,Biomateriales,Categoria C2,"15.721,98"
19591,Biomateriales,Categoria C2,"0,00"
19606,Biomateriales,Categoria C2,"0,00"
19649,Biomateriales,Categoria C2,"10.173,60"
19664,Biomateriales,Categoria C2,"0,00"
19672,Biomateriales,Categoria C2,"10.173,60"
19740,Biomateriales,Categoria C2,"0,00"
19754,Biomateriales,Categoria C2,"9.247,30"
19757,Biomateriales,Categoria C2,"0,00"
19776,Biomateriales,Categoria C2,"5.338,00"
19777,Biomateriales,Categoria C2,"27.741,90"
19832,Biomateriales,Categoria C2,"8.007,00"
19842,Biomateriales,Categoria C2,"9.247,30"
19852,Biomateriales,Categoria C2,"18.494,60"
19858,Biomateriales,Categoria C2,"8.007,00"
19864,Biomateriales,Categoria C2,"13.872,52"
19881,Biomateriales,Categoria C2,"5.338,00"
19883,Biomateriales,Categoria C2,"0,00"
19899,Biomateriales,Categoria C2,"6.936,26"
19903,Biomateriales,Categoria C2,"2.775,76"
19912,Biomateriales,Categoria C2,"7.397,84"
19946,Biomateriales,Categoria C2,"5.338,00"
19957,Biomateriales,Categoria C2,"9.247,30"
19961,Biomateriales,Categoria C2,"0,00"
19972,Biomateriales,Categoria C2,"5.338,00"
19984,Biomateriales,Categoria C2,"0,00"
19992,Biomateriales,Categoria C2,"13.345,00"
19998,Biomateriales,Categoria C2,"23.119,82"
20012,Biomateriales,Categoria C2,"5.548,38"
20016,Biomateriales,Categoria C2,"5.338,00"
20026,Biomateriales,Categoria C2,"0,00"
20032,Biomateriales,Categoria C2,"5.338,00"
20075,Biomateriales,Categoria C2,"3.698,92"
20079,Biomateriales,Categoria C2,"5.338,00"
20098,Biomateriales,Categoria C2,"2.775,76"
20103,Biomateriales,Categoria C2,"5.338,00"
20114,Biomateriales,Categoria C2,"4.625,22"
20115,Biomateriales,Categoria C2,"0,00"
20117,Biomateriales,Categoria C2,"5.548,38"
20140,Biomateriales,Categoria C2,"0,00"
20164,Biomateriales,Categoria C2,"0,00"
20172,Biomateriales,Categoria C2,"5.338,00"
20179,Biomateriales,Categoria C2,"10.676,00"
20180,Biomateriales,Categoria C2,"0,00"
20194,Biomateriales,Categoria C2,"13.872,52"
20244,Biomateriales,Categoria C2,"0,00"
20265,Biomateriales,Categoria C2,"5.338,00"
20283,Biomateriales,Categoria C2,"8.007,00"
20325,Biomateriales,Categoria C2,"0,00"
20328,Biomateriales,Categoria C2,"7.397,84"
20330,Biomateriales,Categoria C2,"5.338,00"
20335,Biomateriales,Categoria C2,"8.324,14"
20356,Biomateriales,Categoria C2,"0,00"
20379,Biomateriales,Categoria C2,"0,00"
20385,Biomateriales,Categoria C2,"5.338,00"
20425,Biomateriales,Categoria C2,"0,00"
20445,Biomateriales,Categoria C2,"2.311,04"
20448,Biomateriales,Categoria C2,"7.397,84"
20450,Biomateriales,Categoria C2,"0,00"
20451,Biomateriales,Categoria C2,"6.474,68"
20472,Biomateriales,Categoria C2,"5.338,00"
20506,Biomateriales,Categoria C2,"0,00"
20534,Biomateriales,Categoria C2,"5.338,00"
20565,Biomateriales,Categoria C2,"6.656,80"
20573,Biomateriales,Categoria C2,"2.775,76"
20577,Biomateriales,Categoria C2,"2.669,00"
20611,Biomateriales,Categoria C2,"5.338,00"
20614,Biomateriales,Categoria C2,"23.119,82"
20617,Biomateriales,Categoria C2,"0,00"
20618,Biomateriales,Categoria C2,"0,00"
20619,Biomateriales,Categoria C2,"0,00"
20647,Biomateriales,Categoria C2,"8.324,14"
20649,Biomateriales,Categoria C2,"0,00"
20656,Biomateriales,Categoria C2,"16.645,14"
20676,Biomateriales,Categoria C2,"0,00"
20681,Biomateriales,Categoria C2,"5.338,00"
20694,Biomateriales,Categoria C2,"4.625,22"
20698,Biomateriales,Categoria C2,"0,00"
20699,Biomateriales,Categoria C2,"0,00"
20709,Biomateriales,Categoria C2,"0,00"
20731,Biomateriales,Categoria C2,"0,00"
20758,Biomateriales,Categoria C2,"5.338,00"
20772,Biomateriales,Categoria C2,"9.247,30"
20780,Biomateriales,Categoria C2,"5.548,38"
20787,Biomateriales,Categoria C2,"5.338,00"
20827,Biomateriales,Categoria C2,"0,00"
20881,Biomateriales,Categoria C2,"0,00"
20890,Biomateriales,Categoria C2,"0,00"
20911,Biomateriales,Categoria C2,"5.338,00"
20918,Biomateriales,Categoria C2,"6.009,96"
20962,Biomateriales,Categoria C2,"4.625,22"
20967,Biomateriales,Categoria C2,"5.548,38"
20971,Biomateriales,Categoria C2,"2.669,00"
21018,Biomateriales,Categoria C2,"18.494,60"
21028,Biomateriales,Categoria C2,"0,00"
21042,Biomateriales,Categoria C2,"0,00"
21053,Biomateriales,Categoria C2,"8.007,00"
21054,Biomateriales,Categoria C2,"8.007,00"
21082,Biomateriales,Categoria C2,"9.247,30"
21083,Biomateriales,Categoria C2,"0,00"
21097,Biomateriales,Categoria C2,"6.936,26"
21106,Biomateriales,Categoria C2,"2.669,00"
21108,Biomateriales,Categoria C2,"0,00"
21118,Biomateriales,Categoria C2,"7.397,84"
21122,Biomateriales,Categoria C2,"0,00"
21123,Biomateriales,Categoria C2,"6.009,96"
21125,Biomateriales,Categoria C2,"8.007,00"
21132,Biomateriales,Categoria C2,"18.494,60"
21158,Biomateriales,Categoria C2,"0,00"
21160,Biomateriales,Categoria C2,"0,00"
21161,Biomateriales,Categoria C2,"7.397,84"
21165,Biomateriales,Categoria C2,"0,00"
21174,Biomateriales,Categoria C2,"9.247,30"
21186,Biomateriales,Categoria C2,"6.474,68"
21188,Biomateriales,Categoria C2,"11.096,76"
21189,Biomateriales,Categoria C2,"0,00"
21190,Biomateriales,Categoria C2,"13.872,52"
21206,Biomateriales,Categoria C2,"8.007,00"
21230,Biomateriales,Categoria C2,"16.014,00"
21232,Biomateriales,Categoria C2,"0,00"
21233,Biomateriales,Categoria C2,"4.625,22"
21246,Biomateriales,Categoria C2,"3.698,92"
21248,Biomateriales,Categoria C2,"5.338,00"
21261,Biomateriales,Categoria C2,"5.338,00"
21279,Biomateriales,Categoria C2,"7.397,84"
21281,Biomateriales,Categoria C2,"0,00"
21294,Biomateriales,Categoria C2,"5.338,00"
21315,Biomateriales,Categoria C2,"0,00"
21347,Biomateriales,Categoria C2,"18.494,60"
21355,Biomateriales,Categoria C2,"0,00"
21373,Biomateriales,Categoria C2,"4.160,50"
21374,Biomateriales,Categoria C2,"9.247,30"
21405,Biomateriales,Categoria C2,"0,00"
21406,Biomateriales,Categoria C2,"0,00"
21417,Biomateriales,Categoria C2,"3.698,92"
21419,Biomateriales,Categoria C2,"20.344,06"
21444,Biomateriales,Categoria C2,"5.338,00"
21457,Biomateriales,Categoria C2,"5.338,00"
21458,Biomateriales,Categoria C2,"3.698,92"
21480,Biomateriales,Categoria C2,"11.096,76"
21511,Biomateriales,Categoria C2,"12.946,22"
21517,Biomateriales,Categoria C2,"2.669,00"
21521,Biomateriales,Categoria C2,"0,00"
21523,Biomateriales,Categoria C2,"926,30"
21529,Biomateriales,Categoria C2,"30.517,66"
21533,Biomateriales,Categoria C2,"0,00"
21539,Biomateriales,Categoria C2,"3.237,34"
21540,Biomateriales,Categoria C2,"5.338,00"
21547,Biomateriales,Categoria C2,"5.338,00"
21555,Biomateriales,Categoria C2,"5.338,00"
21581,Biomateriales,Categoria C2,"13.345,00"
21582,Biomateriales,Categoria C2,"9.247,30"
21593,Biomateriales,Categoria C2,"8.007,00"
21599,Biomateriales,Categoria C2,"0,00"
21601,Biomateriales,Categoria C2,"25.892,44"
21609,Biomateriales,Categoria C2,"2.775,76"
21612,Biomateriales,Categoria C2,"27.741,90"
21627,Biomateriales,Categoria C2,"5.338,00"
21638,Biomateriales,Categoria C2,"5.338,00"
21648,Biomateriales,Categoria C2,"4.625,22"
21657,Biomateriales,Categoria C2,"10.173,60"
21659,Biomateriales,Categoria C2,"9.247,30"
21671,Biomateriales,Categoria C2,"13.872,52"
21677,Biomateriales,Categoria C2,"5.338,00"
21678,Biomateriales,Categoria C2,"3.237,34"
21682,Biomateriales,Categoria C2,"5.338,00"
21688,Biomateriales,Categoria C2,"1.849,46"
21690,Biomateriales,Categoria C2,"5.338,00"
21691,Biomateriales,Categoria C2,"5.338,00"
21738,Biomateriales,Categoria C2,"4.625,22"
21742,Biomateriales,Categoria C2,"13.872,52"
21756,Biomateriales,Categoria C2,"9.247,30"
21769,Biomateriales,Categoria C2,"9.247,30"
21781,Biomateriales,Categoria C2,"5.338,00"
21792,Biomateriales,Categoria C2,"5.338,00"
21796,Biomateriales,Categoria C2,"2.775,76"
21797,Biomateriales,Categoria C2,"4.625,22"
21806,Biomateriales,Categoria C2,"8.007,00"
21810,Biomateriales,Categoria C2,"9.247,30"
21812,Biomateriales,Categoria C2,"19.420,90"
21826,Biomateriales,Categoria C2,"13.345,00"
21846,Biomateriales,Categoria C2,"16.183,56"
21868,Biomateriales,Categoria C2,"926,30"
21869,Biomateriales,Categoria C2,"6.936,26"
21871,Biomateriales,Categoria C2,"0,00"
21872,Biomateriales,Categoria C2,"8.007,00"
21875,Biomateriales,Categoria C2,"13.872,52"
21882,Biomateriales,Categoria C2,"5.338,00"
21883,Biomateriales,Categoria C2,"9.247,30"
21920,Biomateriales,Categoria C2,"18.494,60"
21930,Biomateriales,Categoria C2,"4.625,22"
21936,Biomateriales,Categoria C2,"5.086,80"
21938,Biomateriales,Categoria C2,"8.007,00"
21958,Biomateriales,Categoria C2,"5.338,00"
21963,Biomateriales,Categoria C2,"11.096,76"
21978,Biomateriales,Categoria C2,"8.324,14"
21989,Biomateriales,Categoria C2,"5.548,38"
21992,Biomateriales,Categoria C2,"8.007,00"
22006,Biomateriales,Categoria C2,"1.108,42"
22016,Biomateriales,Categoria C2,"36.989,20"
22027,Biomateriales,Categoria C2,"0,00"
22030,Biomateriales,Categoria C2,"16.830,40"
22035,Biomateriales,Categoria C2,"5.338,00"
22049,Biomateriales,Categoria C2,"5.338,00"
22051,Biomateriales,Categoria C2,"8.007,00"
22062,Biomateriales,Categoria C2,"5.338,00"
22068,Biomateriales,Categoria C2,"0,00"
22075,Biomateriales,Categoria C2,"0,00"
22080,Biomateriales,Categoria C2,"27.741,90"
22090,Biomateriales,Categoria C2,"7.397,84"
22102,Biomateriales,Categoria C2,"7.397,84"
22116,Biomateriales,Categoria C2,"18.494,60"
22133,Biomateriales,Categoria C2,"0,00"
22134,Biomateriales,Categoria C2,"7.397,84"
22137,Biomateriales,Categoria C2,"0,00"
22138,Biomateriales,Categoria C2,"9.247,30"
22193,Biomateriales,Categoria C2,"5.338,00"
22195,Biomateriales,Categoria C2,"0,00"
22206,Biomateriales,Categoria C2,"9.247,30"
22211,Biomateriales,Categoria C2,"7.397,84"
22216,Biomateriales,Categoria C2,"5.338,00"
22219,Biomateriales,Categoria C2,"0,00"
22227,Biomateriales,Categoria C2,"11.096,76"
22244,Biomateriales,Categoria C2,"0,00"
22280,Biomateriales,Categoria C2,"0,00"
22281,Biomateriales,Categoria C2,"9.247,30"
22282,Biomateriales,Categoria C2,"5.338,00"
22289,Biomateriales,Categoria C2,"5.338,00"
22291,Biomateriales,Categoria C2,"3.237,34"
22293,Biomateriales,Categoria C2,"13.872,52"
22294,Biomateriales,Categoria C2,"13.872,52"
22297,Biomateriales,Categoria C2,"2.669,00"
22312,Biomateriales,Categoria C2,"4.625,22"
22325,Biomateriales,Categoria C2,"0,00"
22326,Biomateriales,Categoria C2,"0,00"
22330,Biomateriales,Categoria C2,"5.338,00"
22335,Biomateriales,Categoria C2,"0,00"
22364,Biomateriales,Categoria C2,"4.625,22"
22380,Biomateriales,Categoria C2,"0,00"
22399,Biomateriales,Categoria C2,"5.548,38"
22401,Biomateriales,Categoria C2,"2.311,04"
22405,Biomateriales,Categoria C2,"5.548,38"
22407,Biomateriales,Categoria C2,"5.548,38"
22447,Biomateriales,Categoria C2,"5.338,00"
22448,Biomateriales,Categoria C2,"0,00"
22450,Biomateriales,Categoria C2,"0,00"
22479,Biomateriales,Categoria C2,"0,00"
22481,Biomateriales,Categoria C2,"2.669,00"
22496,Biomateriales,Categoria C2,"9.247,30"
22517,Biomateriales,Categoria C2,"4.625,22"
22519,Biomateriales,Categoria C2,"0,00"
22526,Biomateriales,Categoria C2,"15.904,10"
22527,Biomateriales,Categoria C2,"1.108,42"
22540,Biomateriales,Categoria C2,"13.872,52"
22544,Biomateriales,Categoria C2,"7.397,84"
22547,Biomateriales,Categoria C2,"9.247,30"
22568,Biomateriales,Categoria C2,"10.676,00"
22583,Biomateriales,Categoria C2,"5.338,00"
22584,Biomateriales,Categoria C2,"7.397,84"
22597,Biomateriales,Categoria C2,"7.397,84"
22615,Biomateriales,Categoria C2,"4.625,22"
22623,Biomateriales,Categoria C2,"10.173,60"
22629,Biomateriales,Categoria C2,"0,00"
22640,Biomateriales,Categoria C2,"6.936,26"
22648,Biomateriales,Categoria C2,"1.849,46"
22650,Biomateriales,Categoria C2,"9.247,30"
22675,Biomateriales,Categoria C2,"9.247,30"
22691,Biomateriales,Categoria C2,"0,00"
22703,Biomateriales,Categoria C2,"5.548,38"
22710,Biomateriales,Categoria C2,"5.338,00"
22711,Biomateriales,Categoria C2,"8.007,00"
22715,Biomateriales,Categoria C2,"9.247,30"
22721,Biomateriales,Categoria C2,"8.324,14"
22729,Biomateriales,Categoria C2,"0,00"
22737,Biomateriales,Categoria C2,"9.247,30"
22738,Biomateriales,Categoria C2,"11.096,76"
22746,Biomateriales,Categoria C2,"27.741,90"
22759,Biomateriales,Categoria C2,"9.247,30"
22762,Biomateriales,Categoria C2,"9.247,30"
22788,Biomateriales,Categoria C2,"0,00"
22795,Biomateriales,Categoria C2,"5.338,00"
22807,Biomateriales,Categoria C2,"9.247,30"
22811,Biomateriales,Categoria C2,"16.183,56"
22813,Biomateriales,Categoria C2,"5.338,00"
22815,Biomateriales,Categoria C2,"0,00"
22826,Biomateriales,Categoria C2,"0,00"
22846,Biomateriales,Categoria C2,"0,00"
22866,Biomateriales,Categoria C2,"8.007,00"
22869,Biomateriales,Categoria C2,"32.367,12"
22876,Biomateriales,Categoria C2,"0,00"
22902,Biomateriales,Categoria C2,"6.936,26"
22906,Biomateriales,Categoria C2,"5.548,38"
22916,Biomateriales,Categoria C2,"0,00"
22924,Biomateriales,Categoria C2,"5.338,00"
22929,Biomateriales,Categoria C2,"5.338,00"
22959,Biomateriales,Categoria C2,"0,00"
22975,Biomateriales,Categoria C2,"4.625,22"
22977,Biomateriales,Categoria C2,"15.904,10"
23004,Biomateriales,Categoria C2,"5.548,38"
23006,Biomateriales,Categoria C2,"5.338,00"
23019,Biomateriales,Categoria C2,"4.625,22"
23046,Biomateriales,Categoria C2,"11.558,34"
23047,Biomateriales,Categoria C2,"5.338,00"
23069,Biomateriales,Categoria C2,"2.669,00"
23072,Biomateriales,Categoria C2,"0,00"
23086,Biomateriales,Categoria C2,"3.698,92"
23088,Biomateriales,Categoria C2,"9.247,30"
23103,Biomateriales,Categoria C2,"0,00"
23112,Biomateriales,Categoria C2,"23.119,82"
23153,Biomateriales,Categoria C2,"8.324,14"
23155,Biomateriales,Categoria C2,"5.338,00"
23159,Biomateriales,Categoria C2,"0,00"
23176,Biomateriales,Categoria C2,"2.311,04"
23180,Biomateriales,Categoria C2,"0,00"
23194,Biomateriales,Categoria C2,"9.247,30"
23196,Biomateriales,Categoria C2,"41.614,42"
23200,Biomateriales,Categoria C2,"2.775,76"
23206,Biomateriales,Categoria C2,"2.669,00"
23210,Biomateriales,Categoria C2,"0,00"
23213,Biomateriales,Categoria C2,"9.247,30"
23240,Biomateriales,Categoria C2,"9.247,30"
23245,Biomateriales,Categoria C2,"16.645,14"
23257,Biomateriales,Categoria C2,"9.247,30"
23260,Biomateriales,Categoria C2,"2.311,04"
23261,Biomateriales,Categoria C2,"5.338,00"
23276,Biomateriales,Categoria C2,"16.183,56"
23278,Biomateriales,Categoria C2,"5.338,00"
23283,Biomateriales,Categoria C2,"15.904,10"
23292,Biomateriales,Categoria C2,"11.096,76"
23298,Biomateriales,Categoria C2,"0,00"
23304,Biomateriales,Categoria C2,"0,00"
23316,Biomateriales,Categoria C2,"2.669,00"
23329,Biomateriales,Categoria C2,"8.007,00"
23332,Biomateriales,Categoria C2,"5.338,00"
23333,Biomateriales,Categoria C2,"5.338,00"
23334,Biomateriales,Categoria C2,"7.397,84"
23335,Biomateriales,Categoria C2,"8.007,00"
23342,Biomateriales,Categoria C2,"0,00"
23343,Biomateriales,Categoria C2,"5.338,00"
23353,Biomateriales,Categoria C2,"0,00"
23373,Biomateriales,Categoria C2,"0,00"
23388,Biomateriales,Categoria C2,"5.338,00"
23407,Biomateriales,Categoria C2,"0,00"
23423,Biomateriales,Categoria C2,"9.247,30"
23429,Biomateriales,Categoria C2,"7.397,84"
23444,Biomateriales,Categoria C2,"9.247,30"
23458,Biomateriales,Categoria C2,"8.007,00"
23463,Biomateriales,Categoria C2,"10.173,60"
23464,Biomateriales,Categoria C2,"0,00"
23467,Biomateriales,Categoria C2,"5.338,00"
23468,Biomateriales,Categoria C2,"5.338,00"
23469,Biomateriales,Categoria C2,"10.173,60"
23508,Biomateriales,Categoria C2,"0,00"
23516,Biomateriales,Categoria C2,"0,00"
23542,Biomateriales,Categoria C2,"2.669,00"
23557,Biomateriales,Categoria C2,"9.247,30"
23568,Biomateriales,Categoria C2,"27.741,90"
23571,Biomateriales,Categoria C2,"5.338,00"
23581,Biomateriales,Categoria C2,"0,00"
23582,Biomateriales,Categoria C2,"0,00"
23584,Biomateriales,Categoria C2,"7.397,84"
23589,Biomateriales,Categoria C2,"6.936,26"
23607,Biomateriales,Categoria C2,"9.247,30"
23628,Biomateriales,Categoria C2,"12.946,22"
23631,Biomateriales,Categoria C2,"9.247,30"
23648,Biomateriales,Categoria C2,"5.338,00"
23649,Biomateriales,Categoria C2,"13.872,52"
23651,Biomateriales,Categoria C2,"5.338,00"
23656,Biomateriales,Categoria C2,"0,00"
23697,Biomateriales,Categoria C2,"0,00"
23698,Biomateriales,Categoria C2,"2.775,76"
23706,Biomateriales,Categoria C2,"7.397,84"
23718,Biomateriales,Categoria C2,"7.397,84"
23726,Biomateriales,Categoria C2,"0,00"
23727,Biomateriales,Categoria C2,"8.324,14"
23728,Biomateriales,Categoria C2,"11.096,76"
23729,Biomateriales,Categoria C2,"0,00"
23733,Biomateriales,Categoria C2,"5.338,00"
23750,Biomateriales,Categoria C2,"0,00"
23752,Biomateriales,Categoria C2,"0,00"
23764,Biomateriales,Categoria C2,"4.625,22"
23768,Biomateriales,Categoria C2,"8.007,00"
23772,Biomateriales,Categoria C2,"9.247,30"
23791,Biomateriales,Categoria C2,"9.247,30"
23804,Biomateriales,Categoria C2,"5.338,00"
23806,Biomateriales,Categoria C2,"0,00"
23807,Biomateriales,Categoria C2,"7.397,84"
23808,Biomateriales,Categoria C2,"5.338,00"
23814,Biomateriales,Categoria C2,"4.625,22"
23817,Biomateriales,Categoria C2,"0,00"
23835,Biomateriales,Categoria C2,"7.397,84"
23839,Biomateriales,Categoria C2,"5.338,00"
23843,Biomateriales,Categoria C2,"0,00"
23846,Biomateriales,Categoria C2,"0,00"
23847,Biomateriales,Categoria C2,"5.338,00"
23867,Biomateriales,Categoria C2,"0,00"
23876,Biomateriales,Categoria C2,"0,00"
23883,Biomateriales,Categoria C2,"0,00"
23908,Biomateriales,Categoria C2,"7.397,84"
23927,Biomateriales,Categoria C2,"8.324,14"
